id,X,state,date,mean,ML,Low_90,High_90,Low_50,High_50,sd,pendiente,sma_7,sma_14
3157,251683,26023,23/05/2020,1.144843922,1.120194469,0.732454506,1.55256313,0.966327632,1.217480893,0.251153261,-0.001506075,1.149756012,1.154017643
3158,251684,26023,24/05/2020,1.143799954,1.116551028,0.779445019,1.582982355,0.975752611,1.225161706,0.249409094,-0.001476458,1.148279554,1.152790628
3159,251685,26023,25/05/2020,1.143538814,1.113105315,0.772865122,1.57426235,0.970876001,1.215425287,0.244549286,-0.00147636,1.146803194,1.151592505
3160,251686,26023,26/05/2020,1.14492849,1.112469987,0.78272751,1.583302512,0.976208224,1.224652284,0.248444059,-0.001038147,1.145765047,1.15043003
3161,251687,26023,27/05/2020,1.143237192,1.112372978,0.74945883,1.540117838,0.974922693,1.229416117,0.254493424,-0.000582034,1.145183013,1.149484921
3162,251688,26023,28/05/2020,1.141842306,1.112044415,0.783604126,1.570155434,0.969836131,1.22191689,0.252080758,-0.000501408,1.144681606,1.148670152
3163,251689,26023,29/05/2020,1.140284136,1.110706598,0.788947271,1.578748651,0.970205027,1.224143505,0.253938478,-0.000737217,1.143944389,1.147603238
3164,251690,26023,30/05/2020,1.136087697,1.109283674,0.769055486,1.562053546,0.970997769,1.216341389,0.24534362,-0.000733701,1.143210688,1.14648335
3165,251691,26023,31/05/2020,1.134315086,1.104873307,0.751882799,1.545476297,0.968712294,1.212563734,0.24385144,-0.001250889,1.141959799,1.145119676
3166,251692,26023,01/06/2020,1.135149852,1.106196825,0.78682435,1.574037361,0.980062091,1.217832347,0.237770256,-0.001354981,1.140604817,1.143704006
3167,251693,26023,02/06/2020,1.135266645,1.108715641,0.748687379,1.548426006,0.978926119,1.220128627,0.241202508,-0.001198423,1.139406394,1.142585721
3168,251694,26023,03/06/2020,1.134611753,1.107774698,0.73444792,1.516137678,0.977784489,1.209649661,0.231865172,-0.001380264,1.138026131,1.141604572
3169,251695,26023,04/06/2020,1.133612385,1.107395929,0.749533528,1.529328552,0.980081009,1.213153806,0.233072797,-0.001232206,1.136793925,1.140737765
3170,251696,26023,05/06/2020,1.131654586,1.106910622,0.761351558,1.511917299,0.99283488,1.224049573,0.231214693,-0.001175703,1.135618222,1.139781305
3171,251697,26023,06/06/2020,1.131962633,1.106473238,0.765671397,1.509205083,0.979225329,1.215436397,0.236211068,-0.001232793,1.134385429,1.138798058
3172,251698,26023,07/06/2020,1.131180921,1.103299882,0.787658113,1.52956412,0.979345524,1.217609849,0.238264325,-0.000589295,1.133796134,1.137877966
3173,251699,26023,08/06/2020,1.131740929,1.106410424,0.773366437,1.505773626,0.97936552,1.210558655,0.231193135,-0.000447738,1.133348396,1.136976607
3174,251700,26023,09/06/2020,1.131426712,1.107188281,0.760578665,1.495563392,0.987587416,1.212577247,0.224989832,-0.000486989,1.132861407,1.136133901
3175,251701,26023,10/06/2020,1.131568338,1.10476244,0.766980452,1.500449266,0.969866246,1.196715237,0.226848991,-0.000548562,1.132312845,1.135169488
3176,251702,26023,11/06/2020,1.131216073,1.106159503,0.795333666,1.522217017,0.974604925,1.20735789,0.232752965,-0.000434773,1.131878072,1.134335999
3177,251703,26023,12/06/2020,1.129208795,1.107956874,0.793459078,1.52892419,0.992430002,1.222853446,0.230423444,-0.00034233,1.131535742,1.133576982
3178,251704,26023,13/06/2020,1.126376255,1.10614415,0.795691766,1.542770044,0.975841353,1.206761705,0.230920352,-0.000349399,1.131186343,1.132785886
3179,251705,26023,14/06/2020,1.125222176,1.104505154,0.782907412,1.507984897,0.991101963,1.217904468,0.226802505,-0.000798054,1.130388289,1.132092212
3180,251706,26023,15/06/2020,1.122213815,1.103531901,0.795262258,1.517976325,0.982136563,1.209128235,0.226991672,-0.000851249,1.12953704,1.131442718
3181,251707,26023,16/06/2020,1.122419066,1.103388559,0.759169289,1.473239203,0.981398572,1.20796816,0.226569588,-0.001361016,1.128176024,1.130518715
3182,251708,26023,17/06/2020,1.121842291,1.106096412,0.738102249,1.448640556,0.986237974,1.211340039,0.225102065,-0.001286807,1.126889217,1.129601031
3183,251709,26023,18/06/2020,1.120427987,1.101187503,0.725597685,1.432777701,1.002446708,1.229871071,0.227424363,-0.001389435,1.125499782,1.128688927
3184,251710,26023,19/06/2020,1.11985118,1.100543715,0.760173741,1.459504843,1.000446129,1.228428995,0.227982866,-0.001541155,1.123958626,1.127747184
3185,251711,26023,20/06/2020,1.118042089,1.099626139,0.766403525,1.465059446,0.976990874,1.2076871,0.230696226,-0.001336802,1.122621824,1.126904084
3186,251712,26023,21/06/2020,1.116486775,1.097222468,0.773382171,1.469626668,1.004395278,1.225599938,0.221204659,-0.001190595,1.121431229,1.125909759
3187,251713,26023,22/06/2020,1.117963721,1.098625781,0.783630271,1.447631435,0.989469269,1.211854238,0.222384969,-0.001247915,1.120183315,1.124860177
3188,251714,26023,23/06/2020,1.117346738,1.095652306,0.81546889,1.483710035,0.96904304,1.193957748,0.224914708,-0.000607156,1.119576158,1.123876091
3189,251715,26023,24/06/2020,1.112615157,1.091828083,0.783334184,1.441330459,0.993719677,1.208671163,0.214951486,-0.000724618,1.11885154,1.122870379
3190,251716,26023,25/06/2020,1.110763052,1.090928844,0.777142789,1.442391888,0.982716685,1.203383791,0.220667106,-0.001318162,1.117533378,1.12151658
3191,251717,26023,26/06/2020,1.109299364,1.0860177,0.759821356,1.414912642,0.962131584,1.176667054,0.21453547,-0.001380705,1.116152673,1.12005565
3192,251718,26023,27/06/2020,1.109453091,1.085911999,0.786701416,1.449596347,0.964484147,1.174618406,0.210134259,-0.001507402,1.114645271,1.118633548
3193,251719,26023,28/06/2020,1.108035383,1.087229374,0.77895625,1.450067823,0.978856592,1.194066387,0.215209795,-0.001227,1.113418271,1.11742475
3194,251720,26023,29/06/2020,1.107534721,1.085001729,0.763970686,1.434014732,0.969844081,1.181757302,0.211913221,-0.001207342,1.112210929,1.116197122
3195,251721,26023,30/06/2020,1.107756984,1.088108417,0.805085132,1.455164724,0.948000615,1.160927723,0.212927108,-0.001489857,1.110721072,1.115148615
3196,251722,26023,01/07/2020,1.107196099,1.085032699,0.762543972,1.414115183,0.952262223,1.168635365,0.216373141,-0.001369965,1.109351107,1.114101324
3197,251723,26023,02/07/2020,1.106480946,1.087374249,0.780170793,1.414167435,0.973755038,1.180761868,0.20700683,-0.000774151,1.108576956,1.113055167
3198,251724,26023,03/07/2020,1.104591079,1.081501777,0.773198035,1.394678008,0.967483427,1.175393149,0.207909722,-0.000611729,1.107965227,1.11205895
3199,251725,26023,04/07/2020,1.101526139,1.086666188,0.779246028,1.380457914,0.951622306,1.157272289,0.205649983,-0.000672612,1.107292615,1.110968943
3200,251726,26023,05/07/2020,1.098577914,1.0856656,0.787197019,1.391198551,0.975693523,1.178934496,0.203240972,-0.001132422,1.106160193,1.109789232
3201,251727,26023,06/07/2020,1.095433861,1.083945195,0.760987332,1.367269467,0.976984373,1.173110435,0.196126062,-0.001351067,1.104809126,1.108510028
3202,251728,26023,07/07/2020,1.094885028,1.083615002,0.785408703,1.395740964,0.966834588,1.161602371,0.194767783,-0.001728694,1.103080432,1.106900752
3203,251729,26023,08/07/2020,1.088493736,1.07778085,0.783473531,1.393807116,0.964129137,1.15328154,0.189152404,-0.001838851,1.101241581,1.105296344
3204,251730,26023,09/07/2020,1.08620505,1.076473438,0.772993403,1.373074442,0.97373823,1.16600703,0.1922688,-0.002671766,1.098569815,1.103573386
3205,251731,26023,10/07/2020,1.084307003,1.073502635,0.769432416,1.363754532,0.949171014,1.140274968,0.191103954,-0.002896557,1.095673258,1.101819243
3206,251732,26023,11/07/2020,1.080562362,1.069204034,0.77282477,1.373950473,0.946459339,1.139512582,0.193053244,-0.002897725,1.092775533,1.100034074
3207,251733,26023,12/07/2020,1.079109971,1.071831261,0.772826494,1.374604067,0.932998249,1.12703797,0.194039721,-0.002994825,1.089780708,1.09797045
3208,251734,26023,13/07/2020,1.079257326,1.06870043,0.7929717,1.377009478,0.938703835,1.128036742,0.189332908,-0.002781135,1.086999573,1.09590435
3209,251735,26023,14/07/2020,1.078837672,1.071392401,0.796998625,1.378879944,0.956169999,1.146030012,0.189860013,-0.002310934,1.08468864,1.093884536
3210,251736,26023,15/07/2020,1.079050422,1.072826759,0.767302659,1.352023781,0.971374593,1.168513821,0.197139228,-0.002292479,1.08239616,1.091818871
3211,251737,26023,16/07/2020,1.077558479,1.073523396,0.775488424,1.354814055,0.972624039,1.173466623,0.200842585,-0.001349045,1.081047115,1.089808465
3212,251738,26023,17/07/2020,1.075522001,1.066300391,0.780341122,1.360000912,0.994201043,1.19793268,0.203731638,-0.001235225,1.079811891,1.087742574
3213,251739,26023,18/07/2020,1.077216545,1.06924738,0.808999812,1.375158033,0.930528862,1.131288785,0.200759923,-0.001255,1.07855689,1.085666212
3214,251740,26023,19/07/2020,1.075380596,1.063041751,0.799622215,1.374608449,0.98233277,1.185421171,0.203088402,-0.000477974,1.078078917,1.083929812
3215,251741,26023,20/07/2020,1.074335575,1.064141978,0.783058014,1.332366823,0.971979663,1.171030556,0.199050893,-0.000532768,1.077546149,1.082272861
3216,251742,26023,21/07/2020,1.073240438,1.066117861,0.781150518,1.337801748,0.97137081,1.165516937,0.194146127,-0.000703107,1.076843041,1.08076584
3217,251743,26023,22/07/2020,1.073279411,1.063644107,0.778849696,1.341952083,0.953753136,1.152097164,0.198344028,-0.000799605,1.076043436,1.079219798
3218,251744,26023,23/07/2020,1.072079825,1.063319459,0.731326228,1.31267171,0.923536678,1.123937998,0.20040132,-0.00082443,1.075219006,1.078133061
3219,251745,26023,24/07/2020,1.070208345,1.061365716,0.785445215,1.359416316,0.973044273,1.167746844,0.19470257,-0.000782665,1.074436342,1.077124116
3220,251746,26023,25/07/2020,1.070975414,1.060883556,0.785293726,1.372942341,0.938812705,1.136299531,0.197486826,-0.000759094,1.073677248,1.076117069
3221,251747,26023,26/07/2020,1.067827188,1.053894768,0.775779316,1.345340955,0.947637061,1.144361971,0.19672491,-0.00089159,1.072785658,1.075432287
3222,251748,26023,27/07/2020,1.067406569,1.057369084,0.782775346,1.37107054,0.94338211,1.140137555,0.196755445,-0.001079058,1.071706599,1.074626374
3223,251749,26023,28/07/2020,1.06854346,1.059967138,0.761848748,1.36585713,0.926688426,1.128546472,0.201858046,-0.000989858,1.070716741,1.073779891
3224,251750,26023,29/07/2020,1.067926995,1.060486507,0.753643091,1.364474938,0.924030846,1.12529947,0.201268624,-0.000670997,1.070045745,1.073044591
3225,251751,26023,30/07/2020,1.068392474,1.062582673,0.751718679,1.336483535,0.948145072,1.149405246,0.201260173,-0.000764631,1.069281114,1.07225006
3226,251752,26023,31/07/2020,1.066048595,1.05952988,0.76027327,1.326233418,0.961730341,1.161037134,0.199306793,-0.000526764,1.068754349,1.071595345
3227,251753,26023,01/08/2020,1.064419113,1.059039966,0.760038551,1.329652265,0.923675187,1.1198358,0.196160613,-0.00059425,1.068160099,1.070918674
3228,251754,26023,02/08/2020,1.062777756,1.057786228,0.739466225,1.34737901,0.963806416,1.161126341,0.197319926,-0.000936615,1.067223485,1.070004571
3229,251755,26023,03/08/2020,1.06388144,1.061532964,0.781414285,1.394523198,0.948669788,1.152125011,0.203455222,-0.000721347,1.066502137,1.069104368
3230,251756,26023,04/08/2020,1.062005028,1.054874685,0.795567568,1.407356404,0.972567727,1.175699977,0.20313225,-0.00050359,1.065998547,1.068357644
3231,251757,26023,05/08/2020,1.056692432,1.054383255,0.769852652,1.383326432,0.94636839,1.149605551,0.203237161,-0.000934062,1.065064486,1.067555115
3232,251758,26023,06/08/2020,1.052052924,1.048237533,0.757048706,1.34943326,0.946714693,1.154460808,0.207746116,-0.001604937,1.063459548,1.066370331
3233,251759,26023,07/08/2020,1.052804443,1.051296513,0.788873317,1.367704105,0.941657876,1.140615728,0.198957852,-0.002334221,1.061125327,1.064939838
3234,251760,26023,08/08/2020,1.054155123,1.052810284,0.812704134,1.404498927,0.932981677,1.131411528,0.198429851,-0.001892022,1.059233305,1.063696702
3235,251761,26023,09/08/2020,1.053352094,1.048792026,0.780051647,1.380675158,0.948882082,1.152571976,0.203689894,-0.001466284,1.057767021,1.062495253
3236,251762,26023,10/08/2020,1.051776644,1.049575574,0.724295273,1.331295804,0.954480751,1.162088968,0.207608217,-0.001346523,1.056420498,1.061461318
3237,251763,26023,11/08/2020,1.049504473,1.046661932,0.741509065,1.356009847,0.949202026,1.159625332,0.210423306,-0.001729256,1.054691241,1.060344894
3238,251764,26023,12/08/2020,1.045178308,1.041856614,0.742895373,1.357394705,0.906846775,1.118894898,0.212048123,-0.001785794,1.052905448,1.058984967
3239,251765,26023,13/08/2020,1.04092409,1.041130253,0.709195792,1.350506721,0.925387909,1.134269872,0.208881963,-0.001644875,1.051260573,1.057360061
3240,251766,26023,14/08/2020,1.038915652,1.040700073,0.704378442,1.350827006,0.921044904,1.133643735,0.212598831,-0.001589834,1.049670739,1.055398033
3241,251767,26023,15/08/2020,1.038430853,1.038562732,0.73385366,1.384466275,0.950109001,1.173766554,0.223657554,-0.001984113,1.047686626,1.053459966
3242,251768,26023,16/08/2020,1.038518851,1.037405137,0.709808411,1.355180415,0.919870314,1.140421506,0.220551192,-0.002246324,1.045440302,1.051603661
3243,251769,26023,17/08/2020,1.036387381,1.036618156,0.754548418,1.418488714,0.915505889,1.142930104,0.227424215,-0.002119035,1.043321267,1.049870882
3244,251770,26023,18/08/2020,1.034554779,1.03399755,0.701391725,1.364895311,0.923936094,1.145942639,0.222006545,-0.002198466,1.041122801,1.047907021
3245,251771,26023,19/08/2020,1.035232635,1.037608886,0.742696922,1.415671503,0.917550709,1.142467681,0.224916972,-0.002135671,1.038987131,1.045946289
3246,251772,26023,20/08/2020,1.034435336,1.037804519,0.703535834,1.376910798,0.925202224,1.153504042,0.228301818,-0.001420811,1.03756632,1.044413446
3247,251773,26023,21/08/2020,1.034771152,1.036092698,0.694660101,1.401820914,0.920409855,1.144951696,0.224541841,-0.000926965,1.036639355,1.043155047
3248,251774,26023,22/08/2020,1.033750173,1.037039522,0.665781759,1.372006592,0.919460162,1.144205624,0.224745461,-0.000592071,1.036047284,1.041866955
3249,251775,26023,23/08/2020,1.033733637,1.039450274,0.681286588,1.382743606,0.901686866,1.13760051,0.235913644,-0.000668669,1.035378615,1.040409458
3250,251776,26023,24/08/2020,1.030458927,1.037778258,0.678783124,1.382117125,0.92970326,1.172138034,0.242434774,-0.000683602,1.034695013,1.03900814
3251,251777,26023,25/08/2020,1.031873731,1.046095091,0.676483013,1.411412232,0.908551598,1.138801203,0.230249605,-0.000846922,1.033848091,1.037485446
3252,251778,26023,26/08/2020,1.034915472,1.046082408,0.683296921,1.401120004,0.913519755,1.151371312,0.237851557,-0.000383007,1.033465084,1.036226107
3253,251779,26023,27/08/2020,1.032768139,1.045680671,0.65836849,1.40636321,0.905201304,1.146373737,0.241172433,-4.53E-05,1.033419775,1.035493048
3254,251780,26023,28/08/2020,1.032345129,1.045585991,0.658364721,1.420956186,0.917735446,1.160248501,0.242513055,-0.000238171,1.033181604,1.03491048
3255,251781,26023,29/08/2020,1.033497467,1.045182203,0.653433666,1.447475538,0.898190121,1.143344217,0.245154096,-0.000346575,1.032835029,1.034441157
3256,251782,26024,28/03/2020,1.259013803,1.221752263,0.763551286,1.8363649,0.976612322,1.336385648,0.359773326,0,1.259031449,1.256479394
3257,251783,26024,29/03/2020,1.257457859,1.221801059,0.689343203,1.774756964,0.997832953,1.359816789,0.361983836,-2.52E-06,1.259028928,1.256660423
3258,251784,26024,30/03/2020,1.25647693,1.220006615,0.697875231,1.81099078,0.991344129,1.352425607,0.361081478,-0.000224799,1.25880413,1.256730314
3259,251785,26024,31/03/2020,1.257133755,1.220595877,0.685254714,1.816470215,0.979522672,1.33982579,0.360303118,-0.000364931,1.258439198,1.256730138
3260,251786,26024,01/04/2020,1.260348268,1.223871737,0.695741048,1.827485536,0.986934634,1.349265376,0.362330741,-0.000271099,1.258168099,1.256776878
3261,251787,26024,02/04/2020,1.262632201,1.222204147,0.677086167,1.854473713,0.984569451,1.358549631,0.373980181,0.000188117,1.258356216,1.257053226
3262,251788,26024,03/04/2020,1.260157331,1.219924951,0.694707695,1.874728632,0.954435157,1.332639864,0.378204708,0.000514393,1.258870609,1.257492712
3263,251789,26024,04/04/2020,1.261366903,1.219618875,0.69524155,1.881132659,0.956735699,1.340531942,0.383796244,0.00016084,1.259031449,1.257755422
3264,251790,26024,05/04/2020,1.259578145,1.228744339,0.66487937,1.820795949,0.955237526,1.340393444,0.385155919,0.000336157,1.259367607,1.25810453
3265,251791,26024,06/04/2020,1.255256997,1.219539609,0.599258014,1.824752861,0.957481441,1.33354288,0.37606144,0.000302898,1.259670505,1.258325869
3266,251792,26024,07/04/2020,1.252400887,1.214745107,0.689737645,1.873119699,0.993936575,1.374447648,0.380511072,-0.000174276,1.259496228,1.258238555
3267,251793,26024,08/04/2020,1.249907953,1.207972266,0.606626008,1.777541403,0.974696345,1.346341402,0.371645058,-0.000676124,1.258820104,1.257947233
3268,251794,26024,09/04/2020,1.248367194,1.19980507,0.586597376,1.769687697,0.979224396,1.350935554,0.371711158,-0.001491474,1.257328631,1.257477844
3269,251795,26024,10/04/2020,1.250613294,1.204644555,0.679276473,1.862027675,0.9761107,1.346281018,0.370170319,-0.002037858,1.255290773,1.256898401
3270,251796,26024,11/04/2020,1.248104516,1.203636221,0.672464913,1.840597025,0.972130711,1.353636945,0.381506235,-0.001363434,1.253927339,1.256479394
3271,251797,26024,12/04/2020,1.246474548,1.206365725,0.689459024,1.84975526,0.966614712,1.355527472,0.388912761,-0.001894627,1.252032712,1.255700159
3272,251798,26024,13/04/2020,1.247105304,1.201994839,0.664386783,1.856991808,0.981176428,1.368679559,0.387503131,-0.001871942,1.25016077,1.254915637
3273,251799,26024,14/04/2020,1.250240218,1.204874763,0.687009875,1.907111293,0.979140725,1.373418605,0.39427788,-0.001164528,1.248996242,1.254246235
3274,251800,26024,15/04/2020,1.247246802,1.196367344,0.659187706,1.880795259,0.973093942,1.356481825,0.383387883,-0.000308667,1.248687575,1.25375384
3275,251801,26024,16/04/2020,1.244243485,1.189245644,0.5772802,1.832788467,0.962747519,1.357754934,0.395007415,-0.000380164,1.248307411,1.252818021
3276,251802,26024,17/04/2020,1.242384215,1.192146048,0.570532149,1.828117655,0.912253769,1.312805013,0.400551244,-0.000589101,1.24771831,1.251504541
3277,251803,26024,18/04/2020,1.243212345,1.198625597,0.602683155,1.908830423,0.944803293,1.35223827,0.407434978,-0.001175583,1.246542727,1.250235033
3278,251804,26024,19/04/2020,1.243147659,1.199458818,0.585494076,1.876024814,0.943181018,1.349749841,0.406568823,-0.000698882,1.245843845,1.248938279
